,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
285,2,4,2,1,1,2,1,1,2,2,1,4,1,3,1,1,1,1,1,1,1,1,2
286,2,2,2,2,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,3
287,2,2,2,3,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2
288,2,1,2,1,1,3,1,1,2,2,1,4,1,3,1,1,1,1,1,1,2,5,5
289,2,4,3,4,2,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,5,1
290,2,1,3,4,2,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1
291,2,2,2,2,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2
292,2,1,1,2,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3
293,2,2,2,3,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2
294,2,1,1,3,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,3
295,2,2,1,2,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,2,3
296,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3
297,2,1,3,4,2,4,1,2,2,4,2,1,2,2,1,1,1,1,1,2,1,1,2
298,2,4,1,2,1,2,1,2,1,4,2,3,1,1,1,1,1,1,1,1,2,4,4
299,1,1,2,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2
300,2,1,3,3,2,4,1,2,2,1,2,1,2,1,1,1,1,1,1,2,1,3,2
301,2,2,2,3,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,1,2
302,2,1,1,2,1,3,1,2,1,5,2,3,1,1,1,1,1,1,1,1,2,4,4
303,2,2,2,3,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2
304,2,1,2,3,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2
305,2,1,3,1,1,4,1,1,2,4,2,3,1,1,2,2,1,1,1,1,2,5,4
306,2,2,2,3,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,3
307,2,1,1,2,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,2,3
308,2,4,2,1,1,2,1,1,2,4,1,4,1,3,1,1,1,1,1,1,1,5,2
309,2,1,3,3,2,4,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2
310,2,1,1,2,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,1,2
311,1,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,2
312,2,1,2,2,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2
313,2,1,3,3,1,2,1,2,1,4,2,3,1,1,1,1,1,1,1,1,2,4,4
314,2,2,1,2,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,2,2
315,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1
316,2,1,1,2,1,2,1,2,1,5,2,3,1,1,1,1,1,1,1,1,2,4,4
317,2,1,2,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,3
318,2,1,3,3,1,3,1,2,1,2,2,3,1,1,1,1,1,1,1,1,2,4,4
319,2,4,1,3,1,3,1,2,1,5,2,3,1,1,1,1,1,1,1,1,2,4,4
320,2,1,2,2,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,3
321,2,4,3,2,1,2,1,2,1,5,2,3,1,1,1,1,1,1,1,1,3,4,4
322,2,1,1,3,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,1,2
323,2,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3
324,2,1,2,1,1,3,1,1,2,4,1,4,1,3,1,1,1,1,1,1,2,1,5
325,2,2,2,3,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2
326,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,3
327,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,1
328,2,2,1,2,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,2,2
329,2,2,2,3,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,2
330,1,1,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1
331,2,2,1,3,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3
332,2,2,2,2,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,2,3
333,2,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2
334,2,1,2,3,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,2,2
335,2,1,3,1,1,4,1,1,2,4,2,3,1,1,3,1,1,1,1,1,1,5,4
336,2,1,2,1,1,2,1,1,2,5,1,4,1,3,1,1,1,1,1,1,1,5,2
337,2,2,1,2,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2
338,2,1,3,4,2,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,4,1
339,2,1,2,1,1,3,1,1,2,2,1,4,1,3,1,1,1,1,1,1,1,5,2
340,2,1,1,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2
341,2,2,2,3,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2
342,2,1,1,2,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,3
343,2,4,3,2,1,2,1,2,1,4,2,3,1,1,1,1,1,1,1,1,2,4,4
344,2,2,2,2,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,1,2
345,2,1,3,1,2,4,1,2,2,2,2,1,1,2,1,1,1,1,1,2,2,3,2
346,2,1,3,2,1,3,1,2,1,2,2,3,1,1,1,1,1,1,1,1,2,4,4
347,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,3
348,2,4,1,4,2,4,1,2,2,2,2,1,1,2,1,1,1,1,1,2,1,1,2
349,2,1,3,1,2,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,5,1
350,2,4,1,4,2,4,1,2,2,6,2,1,2,2,1,1,1,1,1,2,2,3,2
351,2,4,2,1,1,2,1,1,2,4,1,4,1,3,1,1,1,1,1,1,2,1,5
352,2,2,2,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2
353,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3
354,2,1,2,2,1,3,1,1,2,5,1,4,1,3,1,1,1,1,1,1,1,1,5
355,2,3,3,4,2,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,4,1
356,2,4,2,1,1,2,1,1,2,4,1,4,1,3,1,1,1,1,1,1,2,5,5
357,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,2,1,2,2,1,2,1,1,2,4,1,4,1,3,1,1,1,1,1,1,2,5,5
359,2,1,2,2,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,1,2
360,2,1,3,1,2,4,1,2,2,6,2,1,1,2,1,1,1,1,1,2,2,1,2
361,2,1,3,1,2,4,1,2,2,4,2,1,2,2,1,1,1,1,1,2,1,3,2
362,2,4,1,1,2,4,1,2,2,1,2,1,2,1,1,1,1,1,1,2,1,3,2
363,2,4,2,1,1,2,1,1,2,2,1,4,1,3,1,1,1,1,1,1,2,1,5
364,2,1,1,2,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,2,2
365,2,4,3,1,2,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1
366,2,1,2,2,1,2,1,1,2,5,1,4,1,3,1,1,1,1,1,1,2,1,5
367,2,1,3,2,1,2,1,2,1,4,2,3,1,1,1,1,1,1,1,1,3,4,4
368,2,2,2,2,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,2,2
369,2,1,3,4,2,4,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2
370,2,1,2,2,1,2,1,1,2,5,1,4,1,3,1,1,1,1,1,1,2,1,2
371,2,4,2,1,1,3,1,1,2,2,1,4,1,3,1,1,1,1,1,1,1,5,2
372,2,1,1,2,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,1,3
373,2,3,3,1,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,5,1
374,2,1,1,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3
375,2,2,1,3,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2
376,2,3,3,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1
377,2,2,2,2,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,3
378,2,1,2,2,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2
379,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2
380,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
381,2,1,1,3,2,4,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,1,2
382,2,1,2,3,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,1,3
383,2,2,1,3,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,2,2
384,2,1,3,1,1,4,1,1,2,2,2,3,1,1,2,1,1,1,1,1,2,5,4
385,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,2,1,1
386,2,1,2,1,1,3,1,1,2,5,1,4,1,3,1,1,1,1,1,1,1,5,5
387,2,1,1,1,2,4,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,3,2
388,2,2,2,2,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,3
389,2,1,1,2,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,2,3
390,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,3
391,2,1,1,2,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,3
392,2,2,2,3,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2
393,2,1,3,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1
394,2,4,2,1,1,2,1,1,2,5,1,4,1,3,1,1,1,1,1,1,1,1,2
395,2,1,3,4,2,4,1,2,2,6,2,1,2,2,1,1,1,1,1,2,2,3,2
396,2,1,1,3,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,3
397,2,1,2,2,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,1,3
398,2,1,3,4,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1
399,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1
400,2,2,2,3,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,2,2
401,2,2,2,3,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,3
402,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,4,1
403,2,2,1,2,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,1,3
404,2,1,1,3,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,3
405,2,1,2,2,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3
406,2,2,2,2,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2
407,2,1,1,3,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,1,3
408,2,1,1,3,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2
409,2,1,2,1,1,3,1,1,2,5,1,4,1,3,1,1,1,1,1,1,2,5,5
410,2,1,1,3,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,1,3
411,2,1,1,1,2,4,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2
412,2,1,2,1,1,3,1,1,2,2,1,4,1,3,1,1,1,1,1,1,2,1,5
413,2,1,2,2,1,3,1,1,2,2,1,4,1,3,1,1,1,1,1,1,1,5,2
414,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2
415,2,2,2,2,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,2,2
416,2,1,3,3,1,3,1,2,1,4,2,3,1,1,1,1,1,1,1,1,3,4,4
417,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1
418,2,1,2,2,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2
419,2,4,3,4,2,4,1,2,2,6,2,1,2,2,1,1,1,1,1,2,2,3,2
420,2,1,2,3,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2
421,2,2,2,3,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,1,3
422,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1
423,2,4,2,1,1,3,1,1,2,5,1,4,1,3,1,1,1,1,1,1,1,1,2
424,2,1,1,3,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,3
425,2,1,1,3,1,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,2,4,4
426,2,4,2,1,1,2,1,1,2,2,1,4,1,3,1,1,1,1,1,1,2,5,5
427,2,2,1,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,3
428,2,1,1,3,2,4,1,2,2,4,2,1,2,2,1,1,1,1,1,2,1,3,2
429,2,4,3,4,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,1
430,2,1,2,3,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,1,2
431,2,1,2,2,1,3,1,1,2,2,1,4,1,3,1,1,1,1,1,1,2,5,2
432,2,2,1,2,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,1,2
433,2,2,1,2,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,1,2
434,2,4,1,3,1,3,1,2,1,2,2,3,1,1,1,1,1,1,1,1,2,4,4
435,2,2,1,3,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,2,3
436,2,1,3,2,1,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,3,4,4
437,2,1,2,3,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,2,3
438,2,2,2,2,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,3
439,2,1,2,1,1,2,1,1,2,4,1,4,1,3,1,1,1,1,1,1,2,5,5
440,2,1,2,3,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3
441,2,1,2,3,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,3
442,2,1,2,2,1,2,1,1,2,4,1,4,1,3,1,1,1,1,1,1,1,5,5
443,2,1,2,3,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,3
444,2,1,1,2,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,2,3
445,2,1,2,1,1,3,1,1,2,4,1,4,1,3,1,1,1,1,1,1,1,1,2
446,2,1,1,3,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2
447,2,4,2,1,1,3,1,1,2,2,1,4,1,3,1,1,1,1,1,1,1,1,2
448,2,2,1,3,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,1,3
449,2,1,3,1,1,4,1,1,2,2,2,3,1,1,2,2,1,1,1,1,2,5,4
450,2,1,2,3,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,3
451,2,2,1,3,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,2
452,2,2,1,2,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,3
453,2,1,3,2,1,3,1,2,1,4,2,3,1,1,1,1,1,1,1,1,2,4,4
454,2,2,1,3,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,2,3
455,2,1,1,4,2,4,1,2,2,6,2,1,1,2,1,1,1,1,1,2,1,3,2
456,2,2,1,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2
457,2,2,1,2,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,1,3
458,2,4,2,2,1,2,1,1,2,2,1,4,1,3,1,1,1,1,1,1,1,5,5
459,2,4,2,1,1,2,1,1,2,5,1,4,1,3,1,1,1,1,1,1,2,5,5
460,2,1,1,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,3
461,2,4,2,2,1,3,1,1,2,2,1,4,1,3,1,1,1,1,1,1,2,1,2
462,2,2,1,3,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2
463,2,1,2,2,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,2,3
464,2,1,3,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1
465,2,4,2,1,1,2,1,1,2,4,1,4,1,3,1,1,1,1,1,1,2,5,2
466,2,1,1,3,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,3
467,2,1,1,2,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,2
468,2,2,2,2,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,2
469,2,4,2,2,1,2,1,1,2,5,1,4,1,3,1,1,1,1,1,1,2,1,5
470,2,1,2,2,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,2
471,2,1,2,3,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,2,3
472,2,4,3,3,1,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,3,4,4
473,2,3,3,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1
474,2,4,1,2,1,3,1,2,1,2,2,3,1,1,1,1,1,1,1,1,2,4,4
475,2,4,3,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1
476,2,1,3,1,2,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,5,1
477,2,2,2,3,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,2,2
478,2,1,1,3,1,2,1,2,1,4,2,3,1,1,1,1,1,1,1,1,2,4,4
479,2,2,2,2,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3
480,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3
481,2,2,2,2,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2
482,2,4,1,3,1,3,1,2,1,4,2,3,1,1,1,1,1,1,1,1,3,4,4
483,2,4,3,4,2,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1
484,2,4,1,3,1,2,1,2,1,5,2,3,1,1,1,1,1,1,1,1,2,4,4
485,2,4,2,2,1,2,1,1,2,4,1,4,1,3,1,1,1,1,1,1,1,5,2
486,2,1,2,3,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,1,3
487,2,3,3,1,2,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,5,1
488,2,1,2,1,1,3,1,1,2,2,1,4,1,3,1,1,1,1,1,1,1,1,5
489,2,1,2,1,1,2,1,1,2,2,1,4,1,3,1,1,1,1,1,1,1,1,5
490,2,4,3,2,1,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,3,4,4
491,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,2
492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1
493,2,4,2,1,1,3,1,1,2,5,1,4,1,3,1,1,1,1,1,1,2,1,5
494,2,1,2,2,1,2,1,1,2,5,1,4,1,3,1,1,1,1,1,1,1,1,2
495,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,3
496,2,4,3,3,2,4,1,2,2,6,2,1,2,1,1,1,1,1,1,2,2,3,2
497,2,4,2,1,1,2,1,1,2,4,1,4,1,3,1,1,1,1,1,1,2,1,2
498,2,1,2,3,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2
499,2,2,1,2,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,2,3
500,2,1,1,2,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,2,2
501,2,2,2,2,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,2
502,2,1,1,3,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,3
503,2,2,1,2,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,1,3
504,2,2,2,2,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,1,2
505,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,2
506,2,1,1,4,2,4,1,2,2,4,2,1,1,1,1,1,1,1,1,2,2,1,2
507,2,4,1,1,2,4,1,2,2,4,2,1,2,1,1,1,1,1,1,2,2,3,2
508,2,1,3,3,1,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,2,4,4
509,2,4,3,4,2,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,4,1
510,2,4,3,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1
511,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2
512,2,1,3,3,1,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,3,4,4
513,2,3,3,4,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,1
514,2,1,3,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1
515,2,1,3,3,2,4,1,2,2,6,2,1,2,1,1,1,1,1,1,2,2,3,2
516,2,1,2,1,1,3,1,1,2,2,1,4,1,3,1,1,1,1,1,1,1,5,5
517,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2
518,2,1,2,3,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2
519,2,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2
520,2,1,1,3,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,2,3
521,2,2,1,3,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2
522,2,4,2,2,1,2,1,1,2,4,1,4,1,3,1,1,1,1,1,1,2,5,5
523,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1
524,2,4,3,4,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1
525,2,2,1,2,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,1,2
526,2,4,2,1,1,2,1,1,2,5,1,4,1,3,1,1,1,1,1,1,2,1,5
527,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,3
528,2,1,3,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1
529,2,4,2,2,1,2,1,1,2,5,1,4,1,3,1,1,1,1,1,1,2,5,5
530,2,1,2,1,1,2,1,1,2,2,1,4,1,3,1,1,1,1,1,1,2,5,5
531,2,1,1,3,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2
532,1,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2
533,2,4,2,1,1,3,1,1,2,5,1,4,1,3,1,1,1,1,1,1,1,5,5
534,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
535,2,1,3,3,2,4,1,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2
536,2,2,2,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3
537,2,3,3,1,2,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1
538,2,1,2,2,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,1,3
539,2,4,1,3,1,2,1,2,1,4,2,3,1,1,1,1,1,1,1,1,3,4,4
540,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3
541,2,4,3,4,2,4,1,2,2,4,2,1,1,2,1,1,1,1,1,2,1,1,2
542,1,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2
543,2,1,2,2,1,2,1,1,2,4,1,4,1,3,1,1,1,1,1,1,1,1,2
544,2,4,3,1,2,4,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,3,2
545,2,1,1,3,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,1,3
546,2,2,2,2,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,1,3
547,2,4,3,4,2,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,4,1
548,2,1,3,2,1,3,1,2,1,4,2,3,1,1,1,1,1,1,1,1,3,4,4
549,2,1,1,2,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,2,3
550,2,4,3,1,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,5,1
551,2,1,3,4,2,4,1,2,2,6,2,1,2,1,1,1,1,1,1,2,2,1,2
552,2,1,2,2,1,3,1,1,2,4,1,4,1,3,1,1,1,1,1,1,1,1,5
553,2,4,1,3,1,3,1,2,1,4,2,3,1,1,1,1,1,1,1,1,2,4,4
554,2,1,1,2,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2
555,2,4,2,2,1,2,1,1,2,4,1,4,1,3,1,1,1,1,1,1,1,5,5
556,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1
557,2,1,3,3,1,3,1,2,1,5,2,3,1,1,1,1,1,1,1,1,3,4,4
558,2,1,1,3,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,2,2
559,2,1,2,2,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,2,3
560,2,2,1,2,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,1,2
561,2,1,1,2,1,2,1,2,1,5,2,3,1,1,1,1,1,1,1,1,3,4,4
562,2,1,1,2,1,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,3,4,4
563,2,1,3,3,2,4,1,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,2
564,2,2,1,3,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,1,3
565,1,1,2,3,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,2
566,2,1,2,2,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,2,2
567,2,4,1,4,2,4,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2
568,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2
569,2,2,2,3,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,2,3
570,2,1,1,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,3
571,2,4,3,2,1,3,1,2,1,2,2,3,1,1,1,1,1,1,1,1,2,4,4
572,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2
